type,area,city,date,instructions
ירי רקטות וטילים,עוטף עזה,סופה,2023-10-10T10:48:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,פרי גן,2023-10-10T10:48:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,חולית,2023-10-10T10:48:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נתיב העשרה,2023-10-10T10:24:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,זיקים,2023-10-10T10:24:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אזור תעשייה הדרומי אשקלון,2023-10-10T10:24:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עין השלושה,2023-10-10T10:09:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כיסופים,2023-10-10T10:09:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-10T04:21:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,סעד,2023-10-10T04:21:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-10T04:01:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עלומים,2023-10-10T04:01:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-10T03:55:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עלומים,2023-10-10T03:55:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-10T03:37:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עלומים,2023-10-10T03:37:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-10T03:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-10T03:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עלומים,2023-10-10T03:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,סעד,2023-10-10T03:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-10T02:43:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-10T02:43:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עלומים,2023-10-10T02:43:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,סעד,2023-10-10T02:43:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-10T02:38:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-10T02:38:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,עלומים,2023-10-10T02:38:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,סעד,2023-10-10T02:38:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אזור תעשייה הדרומי אשקלון,2023-10-09T21:07:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,זיקים,2023-10-09T20:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נתיב העשרה,2023-10-09T20:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כרמיה,2023-10-09T20:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אזור תעשייה הדרומי אשקלון,2023-10-09T20:31:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,אור הנר,2023-10-09T20:17:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,ארז,2023-10-09T20:17:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,שדרות,2023-10-09T20:17:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,איבים,2023-10-09T20:17:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,ניר עם,2023-10-09T20:17:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,רעים,2023-10-09T20:11:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,גבים,2023-10-09T20:05:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,מכללת ספיר,2023-10-09T20:05:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,אור הנר,2023-10-09T20:03:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,ארז,2023-10-09T20:03:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,שדרות,2023-10-09T20:02:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,איבים,2023-10-09T20:02:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,ניר עם,2023-10-09T20:02:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,רעים,2023-10-09T19:10:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-09T19:10:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,זיקים,2023-10-09T19:10:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,שדרות,2023-10-09T19:10:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,איבים,2023-10-09T19:10:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,ניר עם,2023-10-09T19:10:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,ארז,2023-10-09T19:09:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אזור תעשייה הדרומי אשקלון,2023-10-09T19:09:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,נחל עוז,2023-10-09T19:01:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,שרשרת,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,נתיבות,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,מעגלים,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,גבעולים,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,מלילות,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,בית הגדי,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,יושיביה,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,שיבולים,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב הנגב,אזור תעשייה נ.ע.מ,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,תקומה וחוות יזרעם,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,תקומה,2023-10-09T18:56:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,בת הדר,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אזור תעשייה צפוני אשקלון,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,גיאה,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,מבקיעים,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אזור תעשייה הדרומי אשקלון,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אשקלון - צפון,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,משען,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,בית שקמה,2023-10-09T18:46:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,מערב לכיש,אשקלון - דרום,2023-10-09T18:45:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,רעים,2023-10-09T18:45:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-09T18:23:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כיסופים,2023-10-09T18:17:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,חולית,2023-10-09T18:08:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,כפר עזה,2023-10-09T17:52:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,תלמי יוסף,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,יתד,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,אבשלום,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,יבול,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,חולית,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,פרי גן,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
ירי רקטות וטילים,עוטף עזה,דקל,2023-10-09T17:51:00.000000,היכנסו למרחב המוגן ושהו בו למשך 10 דקות.
